time_s,RTT_ms
0,19.609578567256786
1,19.615003314752347
2,19.62060191930816
3,19.626379707608145
4,19.632338497163097
5,19.638476747135805
6,19.644795716082292
7,19.651301131001922
8,21.05608879149051
9,21.04791809320463
10,21.04016332005136
11,21.032818209402816
12,21.025886057834704
13,21.019360013826354
14,21.013240581376497
15,21.00752701177334
16,21.002218578686772
17,20.997312122871676
18,20.99280437614864
19,20.98869934578565
20,20.984993322809682
21,20.981682356446598
22,20.978771185735358
23,20.976254097868644
24,20.974132413206586
25,20.972406454556626
26,20.971073576270353
27,20.970133789091786
28,20.96958702754998
29,20.96943338385764
30,20.969673930907685
31,20.970307457294503
32,20.971331559799435
33,20.972748437730747
34,20.974559558867373
35,20.976763248672786
36,20.979359414948338
37,20.98235128005356
38,20.985737613668434
39,20.989518214772545
40,20.99369376219404
41,20.89547916849118
42,20.886605665557987
43,20.87793564379677
44,20.86946919975409
45,20.86120028908939
46,20.853134130444083
47,20.845269633963333
48,20.837603460749296
49,20.830138414957524
50,20.822870454914305
51,20.815798630522167
52,20.80892631258023
53,20.802250591722487
54,20.7957709234725
55,20.78948282017295
56,20.78339528785837
57,20.777503450974464
58,20.771803348749827
59,19.717707064089915
60,19.716835912468344
61,19.716178255471906
62,19.715732216184023
63,19.71549723503074
64,19.715472347900462
65,19.715659645569588
66,19.716056036413395
67,19.716664091896853
68,19.717477527816555
69,19.71850266963495
70,19.71973542733255
71,19.721176491979897
72,19.722826175124002
73,19.72468351740507
74,19.726749360308226
75,19.729023859039152
76,19.731505474218945
77,19.734195104331455
78,19.737093893434423
79,19.740200364993257
80,19.743517363337226
81,19.747039947020212
82,19.75077358718876
83,19.75471659327468
84,19.758869610300508
85,19.763235140670314
86,19.76780815976925
87,19.77259444660429
88,19.777592597297062
89,19.78280307554266
90,19.78822858268988
91,19.793865132200885
92,19.799719462075913
93,19.805789115650406
94,19.812074032479547
95,19.818577309774067
96,19.825298341607382
97,19.83223891423527
98,19.839400054170373
99,19.846783658595736
100,19.85438846262397
101,19.862219088989672
102,19.870272043394063
103,19.87855164759464
104,19.887059979864866
105,19.895797775109187
106,21.14566695443442
107,21.1460604175392
108,21.14679255328444
109,21.147860130924705
110,21.149267095512574
111,21.151010049261753
112,21.153090697041417
113,21.155509873084593
114,21.15826482293519
115,21.161362608716953
116,21.16479856398469
117,21.168574846513668
118,21.17269083451084
119,21.177149843090163
120,21.181951613945042
121,21.187096041195645
122,21.19259008517477
123,21.198426856723092
124,21.20461296132556
125,21.211147572299218
126,21.218034353820457
127,21.225272538997427
128,21.232866647419442
129,21.240814419301724
130,21.249120575451997
131,21.257788943395678
132,21.266817861118238
133,19.779449902046245
134,19.7762625268638
135,19.773241794319386
136,19.770386757190117
137,19.7676925559593
138,19.76516418097238
139,19.762799798414125
140,19.760594565156214
141,19.758548591909342
142,19.756668342971835
143,19.754945231333956
144,19.75338329822011
145,19.751981239674482
146,19.750737336997958
147,19.74965340188083
148,19.748725799145063
149,19.7479557540361
150,19.74734484941321
151,19.746889063694248
152,19.74659246995204
153,19.74645477830575
154,19.74647506314359
155,19.74664848998357
156,19.74698356594369
157,19.74747588840606
158,19.748122161114296
159,19.748929733730822
160,19.749895100326246
161,19.751015554349966
162,19.75229951961969
163,19.753740422128452
164,19.75534055996078
165,19.757101475016583
166,19.759022038963757
167,19.76110507065248
168,19.763348739021804
169,19.765753463006334
170,19.76832342085585
171,19.771054448027478
172,19.773952094152623
173,19.777013339258456
174,19.78024367256295
175,19.78364005074168
176,19.787201009435243
177,19.790935597243163
178,19.79483604277642
179,20.256350113348525
180,20.26328750062365
181,20.27049742496699
182,20.27797655512911
183,20.2857271084605
184,20.29374802652895
185,20.30204115211757
186,20.31060493191729
187,20.319440732248513
188,20.32854735319476
189,20.33792851634192
190,20.34758165351483
191,20.35750761406871
192,20.367707772589153
193,20.378182976867688
194,20.388931322553535
195,20.399956659002584
196,20.41125697533106
197,20.42283405724644
198,20.43468867696257
199,20.446821175218286
